mouse_id,session_id,cluster_id,best_channel,n_spikes,si,ssi,p_value
7010,m10,7,5,141251,0.0021398273002546,7.430635432406928,0.001
7010,m10,10,6,11581,0.014246349752021,5.138253209813759,0.001
7010,m10,12,9,30895,0.0361905816226566,19.721184656829628,0.0
7010,m10,14,10,67531,0.0034219473153503,6.190530527554491,0.0
7010,m10,15,8,74872,0.1245329286863046,27.171992869596828,0.001
7010,m10,16,9,4231,0.0500104520490965,12.177716161436624,0.0
7010,m10,17,9,6764,0.8445523007020844,51.3729045061968,0.0
7010,m10,18,9,33662,0.0354041689693829,29.80129622849481,0.0
7010,m10,19,10,7304,0.0150351814929189,5.721942376525449,0.0
7010,m10,22,11,68210,0.0049464411448994,7.238943572149307,0.0
7010,m10,23,8,94300,0.0073411348005977,18.241894501645543,0.0
7010,m10,25,14,66309,0.0072366695286183,16.690854294239056,0.001
7010,m10,26,13,63822,0.0831752727609244,28.017893675386592,0.0
7010,m10,31,16,61804,0.002295649171134,4.534987976327883,0.0
7010,m10,32,17,80870,0.0028680145813424,3.8615304296524746,0.001
7010,m10,33,19,52577,0.0057249323679538,4.004938763194597,0.0
7010,m10,35,19,61595,0.0017506668070555,2.8113963890740954,0.01
7010,m10,36,16,26931,0.0077151402831621,8.570523981785207,0.0
7010,m10,37,23,17962,0.0363642032142384,18.90211445770853,0.0
7010,m10,38,22,57771,0.0216587143969343,23.541814692972928,0.0
7010,m10,39,22,44456,0.0290719219108708,21.821380331943807,0.0
7010,m10,40,20,19411,0.0369835328767133,19.38258877732727,0.0
7010,m10,46,29,46777,0.0028937405257874,5.087503595710764,0.001
7010,m10,47,30,10326,0.0073376702770438,2.905230710521995,0.004
7010,m10,48,29,30920,0.00353794285603,5.1237943589517485,0.0
7010,m11,0,0,123678,0.0044049632529716,7.4481127666098175,0.0
7010,m11,1,1,45542,0.0042040420367536,2.860745030014718,0.018
7010,m11,2,2,178221,0.0030977524494489,9.615178929159928,0.0
7010,m11,3,1,38027,0.0088086973491878,22.312471236631392,0.0
7010,m11,4,0,19078,0.0110884785532907,11.741957629379645,0.0
7010,m11,5,2,18867,0.0207723004331395,0.7117505831282573,0.248
7010,m11,6,2,9460,0.0132484633648238,5.933342530096347,0.001
7010,m11,7,3,12960,0.0103263410962955,6.219712727323328,0.0
7010,m11,8,3,111776,0.0024539532838212,1.9455781031110413,0.051
7010,m11,10,5,14136,0.0075907192010087,4.964018073531338,0.0
7010,m11,11,5,104775,0.0028404808981008,10.362319009593158,0.0
7010,m11,15,6,16119,0.0135105209544451,6.921086978711972,0.0
7010,m11,17,7,68758,0.0055423725346935,11.473840263780406,0.0
7010,m11,18,9,34323,0.0509438212752687,38.14734530840528,0.0
7010,m11,19,9,13780,0.363398563986933,85.0790621729511,0.0
7010,m11,20,11,29422,0.0044220815175444,6.56718305298151,0.0
7010,m11,21,11,35511,0.0034223910621839,7.464474451886415,0.0
7010,m11,23,11,6948,0.0447647053554119,4.903184064384894,0.0
7010,m11,24,9,32039,0.0296744410716986,27.784688773655667,0.0
7010,m11,25,10,75121,0.0048403262046934,15.936072870295083,0.0
7010,m11,26,8,94226,0.0054536619209263,14.480564768074297,0.0
7010,m11,27,8,86255,0.182540326994377,71.34741428200124,0.0
7010,m11,28,12,45706,0.0423127619219037,32.82099633161199,0.0
7010,m11,29,14,5250,0.0301014246808455,9.7212174798486,0.0
7010,m11,32,16,54610,0.0016851903415686,1.176472070350151,0.13
7010,m11,33,18,62990,0.0027870550086026,3.414073583518432,0.007
7010,m11,34,17,61181,0.003082797274713,2.4032742485932355,0.025
7010,m11,35,16,113949,0.0014641682779873,2.536739239864135,0.015
7010,m11,36,17,32657,0.0063212546532974,7.89943205827316,0.0
7010,m11,37,19,72155,0.0021047649610727,4.389387594309427,0.0
7010,m11,40,22,69112,0.0314800407464068,35.38251240408728,0.0
7010,m11,41,22,59060,0.0301867010295476,19.172251854131524,0.001
